"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.SS_OAT_H000766__3752_4943_000013_000000","Answer.SS_OAT_H000766__3752_4943_000013_000000_Answer_overall","Answer.SS_OAT_H005301__3331_159605_000019_000001","Answer.SS_OAT_H005301__3331_159605_000019_000001_Answer_overall","Answer.SS_OAT_H005916__5694_64038_000015_000012","Answer.SS_OAT_H005916__5694_64038_000015_000012_Answer_overall","Answer.SS_OAT_H007745__7729_102255_000011_000004","Answer.SS_OAT_H007745__7729_102255_000011_000004_Answer_overall","Answer.SS_OAT_H007824__237_134493_000023_000002","Answer.SS_OAT_H007824__237_134493_000023_000002_Answer_overall","Answer.SS_OAT_H008441__3005_163391_000041_000003","Answer.SS_OAT_H008441__3005_163391_000041_000003_Answer_overall","Answer.SS_OAT_H010245__5142_36600_000010_000001","Answer.SS_OAT_H010245__5142_36600_000010_000001_Answer_overall","Answer.SS_OAT_H013734__1580_141083_000036_000000","Answer.SS_OAT_H013734__1580_141083_000036_000000_Answer_overall","Answer.SS_OAT_H014483__7902_96591_000018_000000","Answer.SS_OAT_H014483__7902_96591_000018_000000_Answer_overall","Answer.SS_OAT_H015904__5338_284437_000018_000000","Answer.SS_OAT_H015904__5338_284437_000018_000000_Answer_overall","Answer.SS_OAT_H023417__1255_138279_000010_000001","Answer.SS_OAT_H023417__1255_138279_000010_000001_Answer_overall","Answer.SS_OATd_H004312__1580_141083_000074_000000","Answer.SS_OATd_H004312__1580_141083_000074_000000_Answer_overall","Answer.SS_OATd_H007712__2277_149896_000013_000000","Answer.SS_OATd_H007712__2277_149896_000013_000000_Answer_overall","Answer.SS_OATd_H007982__8297_275156_000000_000001","Answer.SS_OATd_H007982__8297_275156_000000_000001_Answer_overall","Answer.SS_OATd_H008087__1462_170138_000022_000009","Answer.SS_OATd_H008087__1462_170138_000022_000009_Answer_overall","Answer.SS_OATd_H011449__4970_29095_000044_000000","Answer.SS_OATd_H011449__4970_29095_000044_000000_Answer_overall","Answer.SS_OATd_H013998__6432_63723_000067_000000","Answer.SS_OATd_H013998__6432_63723_000067_000000_Answer_overall","Answer.SS_TAO_H005299__4323_13259_000011_000000","Answer.SS_TAO_H005299__4323_13259_000011_000000_Answer_overall","Answer.SS_TAO_H007728__3005_163399_000039_000000","Answer.SS_TAO_H007728__3005_163399_000039_000000_Answer_overall","Answer.SS_TAO_H008071__7902_96592_000079_000000","Answer.SS_TAO_H008071__7902_96592_000079_000000_Answer_overall","Answer.SS_TAO_H010725__8288_274162_000014_000003","Answer.SS_TAO_H010725__8288_274162_000014_000003_Answer_overall","Answer.SS_TAO_H013309__1919_142785_000005_000003","Answer.SS_TAO_H013309__1919_142785_000005_000003_Answer_overall","Answer.SS_TAO_H015412__4852_28330_000033_000000","Answer.SS_TAO_H015412__4852_28330_000033_000000_Answer_overall","Answer.SS_TAO_H019304__8280_266249_000026_000000","Answer.SS_TAO_H019304__8280_266249_000026_000000_Answer_overall","Answer.SS_TAO_H020535__1998_29454_000008_000003","Answer.SS_TAO_H020535__1998_29454_000008_000003_Answer_overall","Answer.SS_TAO_H024426__8188_274364_000035_000004","Answer.SS_TAO_H024426__8188_274364_000035_000004_Answer_overall","Answer.SS_TATd_H006950__6345_93302_000039_000000","Answer.SS_TATd_H006950__6345_93302_000039_000000_Answer_overall","Answer.SS_TATd_H008002__3005_163391_000038_000004","Answer.SS_TATd_H008002__3005_163391_000038_000004_Answer_overall","Answer.SS_TATd_H011646__6319_275224_000013_000001","Answer.SS_TATd_H011646__6319_275224_000013_000001_Answer_overall","Answer.SS_TATd_H014422__8131_117016_000005_000000","Answer.SS_TATd_H014422__8131_117016_000005_000000_Answer_overall","Answer.SS_TATd_H014487__4831_18525_000090_000000","Answer.SS_TATd_H014487__4831_18525_000090_000000_Answer_overall","Answer.SS_TATd_H015820__5338_284437_000041_000000","Answer.SS_TATd_H015820__5338_284437_000041_000000_Answer_overall","Answer.SS_TATd_H015841__1462_170142_000002_000009","Answer.SS_TATd_H015841__1462_170142_000002_000009_Answer_overall","Answer.SS_TATd_H017407__8254_84205_000050_000000","Answer.SS_TATd_H017407__8254_84205_000050_000000_Answer_overall","Answer.SS_TdAO_H005242__3915_98647_000017_000001","Answer.SS_TdAO_H005242__3915_98647_000017_000001_Answer_overall","Answer.SS_TdAO_H005301__3331_159605_000019_000001","Answer.SS_TdAO_H005301__3331_159605_000019_000001_Answer_overall","Answer.SS_TdAO_H005403__4970_29095_000008_000001","Answer.SS_TdAO_H005403__4970_29095_000008_000001_Answer_overall","Answer.SS_TdAO_H007991__2035_147961_000013_000010","Answer.SS_TdAO_H007991__2035_147961_000013_000010_Answer_overall","Answer.SS_TdAO_H008420__1255_90413_000005_000000","Answer.SS_TdAO_H008420__1255_90413_000005_000000_Answer_overall","Answer.SS_TdAO_H013357__7729_102255_000028_000007","Answer.SS_TdAO_H013357__7729_102255_000028_000007_Answer_overall","Answer.SS_TdAO_H013362__5536_43359_000003_000003","Answer.SS_TdAO_H013362__5536_43359_000003_000003_Answer_overall","Answer.SS_TdAO_H014882__5849_50873_000038_000000","Answer.SS_TdAO_H014882__5849_50873_000038_000000_Answer_overall","Answer.SS_TdAO_H015134__6070_86745_000010_000000","Answer.SS_TdAO_H015134__6070_86745_000010_000000_Answer_overall","Answer.SS_TdAO_H015740__6313_66125_000027_000000","Answer.SS_TdAO_H015740__6313_66125_000027_000000_Answer_overall","Answer.SS_TdAO_H017920__3575_170457_000024_000010","Answer.SS_TdAO_H017920__3575_170457_000024_000010_Answer_overall","Answer.SS_TdAO_H019702__3080_5040_000009_000006","Answer.SS_TdAO_H019702__3080_5040_000009_000006_Answer_overall","Answer.SS_TdAO_H023121__7729_102255_000003_000002","Answer.SS_TdAO_H023121__7729_102255_000003_000002_Answer_overall","Answer.SS_TdAO_H024986__700_122867_000030_000001","Answer.SS_TdAO_H024986__700_122867_000030_000001_Answer_overall","Answer.SS_TdAT_H000729__7127_75946_000014_000000","Answer.SS_TdAT_H000729__7127_75946_000014_000000_Answer_overall","Answer.SS_TdAT_H000766__3752_4943_000013_000000","Answer.SS_TdAT_H000766__3752_4943_000013_000000_Answer_overall","Answer.SS_TdAT_H004005__251_118436_000016_000001","Answer.SS_TdAT_H004005__251_118436_000016_000001_Answer_overall","Answer.SS_TdAT_H007712__2277_149896_000013_000000","Answer.SS_TdAT_H007712__2277_149896_000013_000000_Answer_overall","Answer.SS_TdAT_H007942__4323_55228_000075_000006","Answer.SS_TdAT_H007942__4323_55228_000075_000006_Answer_overall","Answer.SS_TdAT_H007968__6432_63722_000020_000000","Answer.SS_TdAT_H007968__6432_63722_000020_000000_Answer_overall","Answer.SS_TdAT_H008791__8297_275154_000022_000001","Answer.SS_TdAT_H008791__8297_275154_000022_000001_Answer_overall","Answer.SS_TdAT_H013219__367_293981_000004_000000","Answer.SS_TdAT_H013219__367_293981_000004_000000_Answer_overall","Answer.SS_TdAT_H013645__3005_163391_000026_000000","Answer.SS_TdAT_H013645__3005_163391_000026_000000_Answer_overall","Answer.SS_TdAT_H018925__7601_291468_000004_000006","Answer.SS_TdAT_H018925__7601_291468_000004_000006_Answer_overall","Answer.SS_TdAT_H022172__1255_90407_000039_000001","Answer.SS_TdAT_H022172__1255_90407_000039_000001_Answer_overall","Answer.SS_TdAT_H023202__8280_266249_000007_000000","Answer.SS_TdAT_H023202__8280_266249_000007_000000_Answer_overall","Answer.SpeakerSim_PT_Experience","Answer.SpeakerSim_PT_comments","Answer.SpeakerSim_PT_listening","Answer.SpeakerSim_PT_nativeLanguage","Answer.SpeakerSim_PT_otherLanguages","Approve","Reject"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","30X31N5D6EMMH969BDH40WQOEWBSAJ","A6633GBKJGE0R","Submitted","Tue Mar 03 09:22:54 PST 2026","Tue Mar 03 09:43:53 PST 2026","Wed Mar 04 09:43:53 PST 2026","","","","1259","0% (0/0)","0% (0/0)","0% (0/0)","3","1","3","1","3","1","3","1","4","1","3","1","3","1","5","1","4","1","3","1","3","1","3","1","3","1","3","-1","5","1","7","1","3","1","3","1","3","1","4","-1","5","1","3","1","5","1","7","-1","3","1","3","-1","5","1","3","1","3","1","5","1","4","1","5","1","7","1","3","-1","3","1","7","1","5","1","7","-1","3","1","3","1","3","1","4","1","3","-1","5","1","3","1","3","-1","5","1","5","1","3","1","3","1","3","1","4","-1","5","1","3","1","7","1","3","-1","5","1","3","1","5","1","3","1","1","Nothing","2","English","Spanish"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","31IBVUNM93VX5S4LGO81PKLMAGIFVO","A2KIFPS3O1V9JZ","Submitted","Tue Mar 03 09:22:54 PST 2026","Tue Mar 03 09:48:36 PST 2026","Wed Mar 04 09:48:36 PST 2026","","","","1542","0% (0/0)","0% (0/0)","0% (0/0)","3","1","5","1","4","1","4","1","3","1","3","1","5","1","4","-1","2","1","7","1","5","1","3","1","4","1","3","1","3","1","3","-1","2","1","5","1","2","1","4","1","5","1","3","1","3","1","7","1","4","1","2","1","1","1","3","1","1","1","4","1","4","1","2","1","5","1","4","-1","1","1","4","1","3","1","7","1","3","1","5","1","4","1","4","1","5","1","5","1","4","1","1","1","5","1","3","1","5","1","3","1","1","1","2","1","6","1","3","1","4","1","2","1","5","1","5","1","2","1","1","1","1","nothing","2","english","spanish"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","32M8BPYGA4IYXMGGS1F0SGV43TMIGT","AEES0C1PAKK7D","Submitted","Tue Mar 03 09:55:20 PST 2026","Tue Mar 03 10:12:14 PST 2026","Wed Mar 04 10:12:14 PST 2026","","","","1014","0% (0/0)","0% (0/0)","0% (0/0)","5","-1","7","1","7","1","5","-1","7","1","5","-1","7","1","7","-1","6","-1","7","-1","7","-1","7","-1","5","-1","5","-1","5","-1","7","1","5","-1","7","1","5","1","7","-1","7","-1","5","-1","5","-1","5","1","5","1","5","1","5","-1","5","-1","5","-1","5","1","5","-1","7","1","5","1","5","-1","5","-1","7","1","5","-1","7","-1","7","-1","7","-1","5","-1","5","1","5","1","5","1","5","-1","5","-1","5","-1","5","1","7","-1","5","1","7","1","7","1","7","-1","7","1","7","-1","7","1","7","1","5","1","5","-1","7","1","1","Nothing","2","English","Spanish"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","338JKRMM2HVXR0ST0J55WIJM5LUAHG","A3O896KJ6R2PCR","Submitted","Tue Mar 03 09:22:54 PST 2026","Tue Mar 03 09:39:04 PST 2026","Wed Mar 04 09:39:04 PST 2026","","","","970","0% (0/0)","0% (0/0)","0% (0/0)","3","1","3","1","6","1","3","1","2","1","3","1","5","1","2","1","4","1","2","1","5","1","2","1","3","1","3","1","2","1","4","-1","1","-1","5","-1","1","1","4","1","3","-1","3","-1","3","-1","4","1","4","1","2","1","2","-1","1","1","1","-1","3","1","4","1","2","1","3","1","4","1","1","1","6","1","4","-1","5","1","5","1","4","-1","3","1","6","1","1","1","3","1","3","1","1","-1","2","-1","2","-1","4","1","2","1","3","-1","3","1","5","-1","4","1","4","-1","1","1","4","1","1","1","2","1","2","1","1","no","3","us","up"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","339ANSOTRGY3Z8CZIS0FQ8NXAA3IKW","AXOGTYLNTTQ0V","Submitted","Tue Mar 03 09:22:54 PST 2026","Tue Mar 03 09:53:03 PST 2026","Wed Mar 04 09:53:03 PST 2026","","","","1809","0% (0/0)","0% (0/0)","0% (0/0)","7","-1","5","-1","2","1","3","1","6","1","4","-1","2","1","3","1","1","1","5","-1","5","-1","3","1","4","-1","3","1","6","-1","5","-1","7","-1","6","-1","7","1","6","-1","5","1","3","1","3","1","4","1","4","1","1","1","6","1","2","1","6","-1","3","1","4","-1","5","1","4","1","1","-1","2","1","6","1","6","1","3","-1","5","-1","7","-1","4","1","6","1","3","1","6","1","7","-1","7","-1","1","-1","6","1","2","1","3","1","4","1","7","-1","4","1","5","1","5","-1","3","1","5","1","3","1","7","1","3","1","1","No","1","English","English"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","33JKGHPFYNQQ3XNT0KQNATBILESNMM","A3ENZZK73S5C9Z","Submitted","Tue Mar 03 09:55:00 PST 2026","Tue Mar 03 10:10:56 PST 2026","Wed Mar 04 10:10:56 PST 2026","","","","956","0% (0/0)","0% (0/0)","0% (0/0)","1","-1","4","1","4","1","4","-1","3","1","4","1","4","1","3","1","4","-1","3","1","5","-1","2","-1","5","1","3","1","3","1","3","1","2","-1","4","1","2","-1","3","-1","3","1","2","1","4","-1","4","-1","3","-1","3","1","3","-1","2","-1","2","-1","3","1","3","-1","3","-1","4","-1","2","-1","2","-1","4","1","2","-1","3","-1","3","-1","3","1","3","-1","4","-1","4","-1","4","1","3","1","2","-1","3","1","3","1","4","1","2","-1","3","1","3","-1","3","-1","3","-1","4","-1","2","-1","4","-1","4","1","3","-1","3","1","1","GOOD","1","ENGLISH","{}"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","354P56DE9VZ4Y78B4A5KQ5OYDO5S7S","AEK814527D40V","Submitted","Tue Mar 03 09:22:53 PST 2026","Tue Mar 03 09:40:19 PST 2026","Wed Mar 04 09:40:19 PST 2026","","","","1046","0% (0/0)","0% (0/0)","0% (0/0)","2","1","3","1","4","1","5","1","4","-1","3","1","3","1","5","1","3","1","5","1","4","1","3","1","4","-1","4","1","4","-1","3","-1","1","1","5","-1","3","-1","5","1","4","1","4","1","5","1","4","1","4","1","4","1","2","1","2","1","3","-1","3","1","4","1","5","1","5","1","4","1","3","1","4","1","5","1","3","1","3","1","3","1","6","1","5","-1","3","1","3","1","3","1","3","1","7","1","2","1","5","1","2","1","1","1","2","1","3","1","3","1","4","1","3","1","3","1","5","1","3","1","1","1","1","nothing","2","english","spanish"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","3634BBTX0ZQSJMKLHH9IAVVS2EMIFU","ARX6M0IUOU23O","Submitted","Tue Mar 03 09:55:10 PST 2026","Tue Mar 03 10:12:11 PST 2026","Wed Mar 04 10:12:11 PST 2026","","","","1021","0% (0/0)","0% (0/0)","0% (0/0)","1","1","3","1","3","1","5","1","3","-1","5","1","3","-1","3","-1","3","1","1","1","1","1","1","1","5","-1","5","1","5","-1","3","-1","1","1","5","1","3","1","3","1","3","1","5","1","1","1","1","1","5","1","3","1","3","1","1","1","1","1","3","1","1","1","3","1","3","-1","3","1","1","1","3","1","3","1","3","1","1","-1","5","1","5","1","5","1","1","-1","3","-1","1","1","1","-1","3","1","5","-1","3","1","1","1","1","1","3","1","5","1","1","1","3","1","1","1","1","1","3","1","3","1","5","1","1","None","2","English","Spainsh"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","37QW5D2ZRRI8YLDUEFXQ45KTO8BS8F","A25J1NJ3YFERWT","Submitted","Tue Mar 03 09:55:00 PST 2026","Tue Mar 03 10:14:53 PST 2026","Wed Mar 04 10:14:53 PST 2026","","","","1193","0% (0/0)","0% (0/0)","0% (0/0)","5","1","7","1","7","1","7","1","5","-1","7","-1","7","1","7","1","7","-1","5","-1","7","-1","3","1","7","1","7","1","5","1","5","1","3","1","7","1","3","1","5","1","5","-1","7","1","7","1","5","1","7","-1","5","-1","5","1","3","-1","3","-1","5","-1","5","-1","5","1","7","1","5","1","3","-1","5","1","5","-1","7","-1","7","1","7","1","7","1","7","1","7","1","5","-1","7","1","3","1","5","1","5","-1","7","1","3","1","5","1","7","1","5","1","5","1","5","1","3","1","5","1","5","1","5","1","5","-1","1","Nothing","3","English","spanish"
"3IVEC1GSMZVV2YCP2YAV8AA3RLD1JV","3CM00QMEUWIV4VM49VA8DCNJZ5TW61","Speaker Verification Test","You will be given a list of recordings are organized in rows. Each row contains three audio clips: X, A, and B. Listen to all three clips carefully and decide whether Clip A or Clip B sounds more similar to Clip X.","speaker, similarity, audio","$8.00","Tue Mar 03 09:22:46 PST 2026","20","BatchId:5376241;OriginalHitTemplateId:928390828;","1920","86400","Fri Mar 06 09:22:46 PST 2026","","","38SKSKU7RCTEJEUH3SCG580CZA8ILZ","A1FVPLDMEFYN8Y","Submitted","Tue Mar 03 09:22:54 PST 2026","Tue Mar 03 09:53:43 PST 2026","Wed Mar 04 09:53:43 PST 2026","","","","1849","0% (0/0)","0% (0/0)","0% (0/0)","7","-1","7","-1","7","1","7","1","6","1","6","1","6","1","4","1","6","-1","6","1","7","1","7","-1","7","-1","7","1","7","1","7","1","7","1","5","1","7","-1","7","-1","6","1","5","1","7","-1","7","1","6","1","6","1","7","1","5","-1","7","1","7","1","6","1","7","-1","6","1","7","-1","7","1","6","1","7","1","7","1","7","-1","6","-1","5","-1","7","1","4","1","7","1","7","1","7","1","7","-1","5","1","7","1","7","1","7","1","5","1","6","-1","5","1","5","1","7","1","5","-1","7","-1","7","-1","7","1","1","No","2","English","English"
